race_id	num_runners	name	value	desc	execution_timestamp
ve_fy_2019	6888	median_error_of_individual_prediction_minutes	5.891179952454188	Yksilöennusteen mediaanivirhe	20230327_043005
ve_fy_2019	6888	median_ind_interval	48.11557568810001	Yksilön aikavälin mediaani koko	20230327_043005
ve_fy_2019	6888	median_ind_interval_times_error_size	1.641547313089083	Yksilön aikavälin mediaani koko kertaa virhe	20230327_043005
ve_fy_2019	6888	median_relay_prediction_error_minutes	9.34001582828617	Viestiennusteen virheen mediaani	20230327_043005
ve_fy_2019	6888	post_analysis_start_time	1679891507.1633549	Time of starting to run post race analysis	20230327_043005
ve_fy_2019	6888	ratio_of_error_to_final_time	0.11009422208381574	Virheen suhde loppuaikaan	20230327_043005
ve_fy_2019	6888	relay_interval_prediction_wrong	0.04200151630022744	Viestin aikaväliennuste väärin	20230327_043005
ve_fy_2019	6888	runner_faster_than_relay_time_prediction	0.024564063684609554	Juoksija nopeampi kuin viestin aikaväliennuste	20230327_043005
ve_fy_2019	6888	runner_slower_than_post_interval_prediction	0.017437452615617893	Juoksija hitaampi kuin viestin aikaväliennuste	20230327_043005
ve_fy_2019	6888	signed_average_error_of_individual_forecast_ie_runner_was_late_minutes	-1.7424326696287722	Yksilöennusteen etumerkillinen keskivirhe (juoksija myöhästyi ennusteesta)	20230327_043005
ve_fy_2021	4036	average_error_of_individual_prediction_minutes	9.510450468226608	Yksilöennusteen keskivirhe	20230327_043005
ve_fy_2021	4036	average_error_of_relay_prediction_minutes	16.101122800915654	Viestiennusteen keskivirhe	20230327_043005
ve_fy_2021	4036	average_size_of_an_individual_interval_minutes	52.722236549159696	Yksilön aikavälin keskikoko	20230327_043005
ve_fy_2021	4036	individual_faster_than_interval_prediction	0.022908712252690037	Yksilö nopeampi kuin aikaväliennuste	20230327_043005
ve_fy_2021	4036	individual_interval_prediction_is_wrong	0.053800763623741754	Yksilön aikaväliennuste väärin	20230327_043005
ve_fy_2021	4036	individual_slower_than_interval_forecast	0.030892051371051717	Yksilö hitaampi kuin aikaväliennuste	20230327_043005
ve_fy_2021	4036	mean_ind_interval_error_size	2.836496586296339	Yksilön aikavälin keskikoko kertaa virhe	20230327_043005
ve_fy_2021	4036	median_error_of_individual_prediction_minutes	6.36566969692128	Yksilöennusteen mediaanivirhe	20230327_043005
ve_fy_2021	4036	median_ind_interval	45.914213958400005	Yksilön aikavälin mediaani koko	20230327_043005
ve_fy_2021	4036	median_ind_interval_times_error_size	2.470219772145783	Yksilön aikavälin mediaani koko kertaa virhe	20230327_043005
ve_fy_2021	4036	median_relay_prediction_error_minutes	10.866734854837631	Viestiennusteen virheen mediaani	20230327_043005
ve_fy_2021	4036	post_analysis_start_time	1679891479.5708039	Time of starting to run post race analysis	20230327_043005
ve_fy_2021	4036	ratio_of_error_to_final_time	0.10957136550512452	Virheen suhde loppuaikaan	20230327_043005
ve_fy_2021	4036	relay_interval_prediction_wrong	0.06768483165567511	Viestin aikaväliennuste väärin	20230327_043005
ve_fy_2021	4036	runner_faster_than_relay_time_prediction	0.04442901770218674	Juoksija nopeampi kuin viestin aikaväliennuste	20230327_043005
ve_fy_2021	4036	runner_slower_than_post_interval_prediction	0.023255813953488372	Juoksija hitaampi kuin viestin aikaväliennuste	20230327_043005
ve_fy_2021	4036	signed_average_error_of_individual_forecast_ie_runner_was_late_minutes	1.2273665424800038	Yksilöennusteen etumerkillinen keskivirhe (juoksija myöhästyi ennusteesta)	20230327_043005
ve_fy_2022	5724	average_error_of_individual_prediction_minutes	11.515403578931236	Yksilöennusteen keskivirhe	20230327_043005
ve_fy_2022	5724	average_error_of_relay_prediction_minutes	20.015737243228486	Viestiennusteen keskivirhe	20230327_043005
ve_fy_2022	5724	average_size_of_an_individual_interval_minutes	58.90086700483521	Yksilön aikavälin keskikoko	20230327_043005
ve_fy_2022	5724	individual_faster_than_interval_prediction	0.005373248896564959	Yksilö nopeampi kuin aikaväliennuste	20230327_043005
ve_fy_2022	5724	individual_interval_prediction_is_wrong	0.07407407407407407	Yksilön aikaväliennuste väärin	20230327_043005
ve_fy_2022	5724	individual_slower_than_interval_forecast	0.06870082517750911	Yksilö hitaampi kuin aikaväliennuste	20230327_043005
ve_fy_2022	5724	mean_ind_interval_error_size	4.3630271855433485	Yksilön aikavälin keskikoko kertaa virhe	20230327_043005
ve_fy_2022	5724	median_error_of_individual_prediction_minutes	8.021759950143746	Yksilöennusteen mediaanivirhe	20230327_043005
ve_fy_2022	5724	median_ind_interval	52.52626787130001	Yksilön aikavälin mediaani koko	20230327_043005
ve_fy_2022	5724	median_ind_interval_times_error_size	3.8908346571333334	Yksilön aikavälin mediaani koko kertaa virhe	20230327_043005
ve_fy_2022	5724	median_relay_prediction_error_minutes	12.240529870157275	Viestiennusteen virheen mediaani	20230327_043005
ve_fy_2022	5724	post_analysis_start_time	1679891492.7028868	Time of starting to run post race analysis	20230327_043005
ve_fy_2022	5724	ratio_of_error_to_final_time	0.12086190154314246	Virheen suhde loppuaikaan	20230327_043005
ve_fy_2022	5724	relay_interval_prediction_wrong	0.06985223565534446	Viestin aikaväliennuste väärin	20230327_043005
ve_fy_2022	5724	runner_faster_than_relay_time_prediction	0.013049318748800614	Juoksija nopeampi kuin viestin aikaväliennuste	20230327_043005
ve_fy_2022	5724	runner_slower_than_post_interval_prediction	0.05680291690654385	Juoksija hitaampi kuin viestin aikaväliennuste	20230327_043005
ve_fy_2022	5724	signed_average_error_of_individual_forecast_ie_runner_was_late_minutes	5.928397812547038	Yksilöennusteen etumerkillinen keskivirhe (juoksija myöhästyi ennusteesta)	20230327_043005
ju_fy_2017	11193	average_error_of_individual_prediction_minutes	11.41247419891092	Yksilöennusteen keskivirhe	20230327_184410
ju_fy_2017	11193	average_error_of_relay_prediction_minutes	25.095360356324644	Viestiennusteen keskivirhe	20230327_184410
ju_fy_2017	11193	average_size_of_an_individual_interval_minutes	72.34264220694199	Yksilön aikavälin keskikoko	20230327_184410
ju_fy_2017	11193	individual_faster_than_interval_prediction	0.012745098039215686	Yksilö nopeampi kuin aikaväliennuste	20230327_184410
ju_fy_2017	11193	individual_interval_prediction_is_wrong	0.03588235294117647	Yksilön aikaväliennuste väärin	20230327_184410
ju_fy_2017	11193	individual_slower_than_interval_forecast	0.023137254901960783	Yksilö hitaampi kuin aikaväliennuste	20230327_184410
ju_fy_2017	11193	mean_ind_interval_error_size	2.5958242203667417	Yksilön aikavälin keskikoko kertaa virhe	20230327_184410
ju_fy_2017	11193	median_error_of_individual_prediction_minutes	7.5548108794029005	Yksilöennusteen mediaanivirhe	20230327_184410
ju_fy_2017	11193	median_ind_interval	58.63205697655	Yksilön aikavälin mediaani koko	20230327_184410
ju_fy_2017	11193	median_ind_interval_times_error_size	2.103856162099735	Yksilön aikavälin mediaani koko kertaa virhe	20230327_184410
ju_fy_2017	11193	median_relay_prediction_error_minutes	16.689876796515875	Viestiennusteen virheen mediaani	20230327_184410
ju_fy_2017	11193	post_analysis_start_time	1679942821.945788	Time of starting to run post race analysis	20230327_184410
ju_fy_2017	11193	ratio_of_error_to_final_time	0.09493888079007606	Virheen suhde loppuaikaan	20230327_184410
